candidate_identity_key,artist_display_name,title,year,membership_count,archetype_ids,import_classes,resolution_status,selected_source,confidence,match_score,track_count,catalog_artist_name,catalog_collection_name,catalog_release_date,apple_collection_id,musicbrainz_release_group_id,musicbrainz_release_id,catalog_url,warnings
album|ricky martin|ricky martin,Ricky Martin,Ricky Martin,1999,1,089,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Ricky Martin,Ricky Martin,1999-05-11,192821565,d1555594-914e-33e9-b35c-077c6d500cd2,43dd44ff-cd23-4902-a510-f5eb8ce73fdc,https://musicbrainz.org/release/43dd44ff-cd23-4902-a510-f5eb8ce73fdc,
album|ricky martin|vuelve,Ricky Martin,Vuelve,1998,1,094,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Ricky Martin,Vuelve,1998-02-10,185391215,25bfe2c6-4e03-3587-9c37-b895500c5dd7,e9fd6833-b290-4f51-83df-592d086b9cc2,https://musicbrainz.org/release/e9fd6833-b290-4f51-83df-592d086b9cc2,
album|ricky nelson|more songs by ricky,Ricky Nelson,More Songs by Ricky,1960,1,004,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Ricky Nelson,More Songs By Ricky,1960,1442809812,8c9024c5-b173-44d8-b4db-571943abb6fe,92ec76f2-a64b-45a6-8204-727c95fbd142,https://musicbrainz.org/release/92ec76f2-a64b-45a6-8204-727c95fbd142,
album|ricky nelson|ricky sings again,Ricky Nelson,Ricky Sings Again,1959,1,004,core_graph_album,resolved,musicbrainz_ws2,high,109,17,Ricky Nelson,Ricky Sings Again,1959,1444017122,7b766c5f-408b-4fa2-ba3b-11625d042a83,1e6c1944-f0ab-412e-a583-ca5eae187f04,https://musicbrainz.org/release/1e6c1944-f0ab-412e-a583-ca5eae187f04,
album|ride|nowhere,Ride,Nowhere,1990,1,073,core_graph_album,resolved,musicbrainz_ws2,high,109,15,Ride,Nowhere,1990,608006339,4ff18a50-33fa-37aa-a355-ea2a70e35ae3,71d9ac00-bfc4-3d0e-a0c2-bcd4fdafbd2e,https://musicbrainz.org/release/71d9ac00-bfc4-3d0e-a0c2-bcd4fdafbd2e,
album|rihanna|good girl gone bad,Rihanna,Good Girl Gone Bad,2007,1,090,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Rihanna,Good Girl Gone Bad,2007-03-31,1472503760,7e48f018-b774-32e6-a68b-b42db04535c0,0bbca21e-43f6-4da7-8f3c-cebaea81da31,https://musicbrainz.org/release/0bbca21e-43f6-4da7-8f3c-cebaea81da31,
album|rihanna|loud,Rihanna,Loud,2010,1,090,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Rihanna,Loud,2010-11-16,1442286224,7c6de97d-bf6a-4793-82f5-f142baed33e6,5eef7b1c-a4a3-4f7d-bf55-4246e27f4581,https://musicbrainz.org/release/5eef7b1c-a4a3-4f7d-bf55-4246e27f4581,
album|rihanna|talk that talk,Rihanna,Talk That Talk,2011,1,090,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Rihanna,Talk That Talk,2011-01-01,1443102519,15818ec5-bf34-47de-a4e5-260f98828d64,bd22d695-8f43-4342-8095-d61cd98900f7,https://musicbrainz.org/release/bd22d695-8f43-4342-8095-d61cd98900f7,
album|rina sawayama|sawayama,Rina Sawayama,SAWAYAMA,2020,1,119,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Rina Sawayama,SAWAYAMA,2020-04-17,1493469433,972644cd-431d-4001-8913-0b59b975cfbc,a75fc61f-0d91-45c9-b666-33b770c9f4a9,https://musicbrainz.org/release/a75fc61f-0d91-45c9-b666-33b770c9f4a9,
album|rip chords|hey little cobra and other hot rod hits,The Rip Chords,Hey Little Cobra and Other Hot Rod Hits,1964,1,007,core_graph_album,resolved,musicbrainz_ws2,high,121,15,The Rip Chords,Hey Little Cobra and Other Hot Rod Hits,1964-02,260254179,d14f0ac0-30d9-38ca-bdd3-1079c02c7478,e485d517-9b0e-469b-9ea1-7dce8657342c,https://musicbrainz.org/release/e485d517-9b0e-469b-9ea1-7dce8657342c,resolved_by_aggressive_release_search
album|rippingtons|moonlighting,The Rippingtons,Moonlighting,1986,1,102,core_graph_album,resolved,musicbrainz_ws2,high,109,8,The Rippingtons,Moonlighting,1986,1446741447,0aae0387-5076-3ea8-a0df-6e8275def26f,18c99797-80c0-4ec7-a0c5-1a9df40b731d,https://musicbrainz.org/release/18c99797-80c0-4ec7-a0c5-1a9df40b731d,
album|ritchie valens|ritchie valens,Ritchie Valens,Ritchie Valens,1959,1,001,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Ritchie Valens,Ritchie Valens,1959-02,466357972,bd6672a6-cba2-3a38-be7b-80e91621db8d,1fd81ee1-2301-4b9a-9dee-a45f5c0aa70a,https://musicbrainz.org/release/1fd81ee1-2301-4b9a-9dee-a45f5c0aa70a,
album|rites of spring|rites of spring,Rites of Spring,Rites of Spring,1985,1,060,core_graph_album,resolved,musicbrainz_ws2,high,109,17,Rites of Spring,Rites of Spring,1985-06,49249797,06b45a02-b374-3c2b-b243-cf34f14dce50,0cfefea2-b884-45f8-b76b-550f834b9e74,https://musicbrainz.org/release/0cfefea2-b884-45f8-b76b-550f834b9e74,
album|rivieras|california sun,The Rivieras,California Sun,1964,1,007,core_graph_album,resolved,musicbrainz_ws2,high,101,24,The Rivieras,California Sun,,1146567915,4d3cc956-5365-473f-8455-138512fa4b26,01804ddf-3b66-4b9d-b5ed-6e204c1a222a,https://musicbrainz.org/release/01804ddf-3b66-4b9d-b5ed-6e204c1a222a,
album|rob zombie|hellbilly deluxe,Rob Zombie,Hellbilly Deluxe,1998,1,065,core_graph_album,resolved,musicbrainz_ws2,high,97,13,Rob Zombie,Hellbilly Deluxe,1998-08-25,1440845642,7c02bfdf-8d3a-3cd6-aac2-93a19cc614f4,39e53604-e35b-4ebd-b0ea-38d4252ba34e,https://musicbrainz.org/release/39e53604-e35b-4ebd-b0ea-38d4252ba34e,
album|robert earl keen|no kinda dancer,Robert Earl Keen,No Kinda Dancer,1984,1,027,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Robert Earl Keen,No Kinda Dancer,1984,1769474135,27709d6a-4a30-3b15-ab68-b5c320a3416a,9203a1dd-b98d-4526-b709-57e9d1e8c630,https://musicbrainz.org/release/9203a1dd-b98d-4526-b709-57e9d1e8c630,
album|robert hood|minimal nation,Robert Hood,Minimal Nation,1994,1,082,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Robert Hood,Minimal Nation,1994,316706585,b2deac73-f988-4a06-b7d1-427ce8935def,d0a0ade7-14fb-4ff9-9ebb-44be77c5f579,https://musicbrainz.org/release/d0a0ade7-14fb-4ff9-9ebb-44be77c5f579,
album|roberta flack|first take,Roberta Flack,First Take,1969,1,041,core_graph_album,resolved,musicbrainz_ws2,high,109,8,Roberta Flack,First Take,1969,355178034,4455c04d-9368-4dc5-b35d-6ff8c407921f,cd0e72a6-0170-43ac-9399-cd0bb960e48a,https://musicbrainz.org/release/cd0e72a6-0170-43ac-9399-cd0bb960e48a,
album|robin s|show me love,Robin S.,Show Me Love,1993,1,081,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Robin S,Show Me Love,1993-06-21,301002604,8eb400c6-6ae2-3c2c-a057-6dda19b2bb9c,e4a48b30-d3f2-3968-8f2b-79f939afea14,https://musicbrainz.org/release/e4a48b30-d3f2-3968-8f2b-79f939afea14,
album|rock a teens|rock a teens woo hoo,The Rock-A-Teens,The Rock-A-Teens: Woo-Hoo,1959,1,002,core_graph_album,resolved,apple_itunes_search_api,high,100,12,The Rock-A-Teens,Woo-Hoo,1960-01-01,1742706776,,,https://music.apple.com/us/album/woo-hoo/1742706776?uo=4,manual_apple_override;manual_apple_override_title_differs_from_seed
album|rolling stones|aftermath,The Rolling Stones,Aftermath,1966,1,008,core_graph_album,resolved,musicbrainz_ws2,high,109,11,The Rolling Stones,Aftermath,1966-04-15,1440745549,26987c39-5914-483b-a897-d43ce6aad9b1,4c3401d0-8b02-4a28-940c-1fc34117ed0e,https://musicbrainz.org/release/4c3401d0-8b02-4a28-940c-1fc34117ed0e,
album|romeo santos|formula vol 1,Romeo Santos,"Formula, Vol. 1",2011,1,096,core_graph_album,resolved,musicbrainz_ws2,high,109,15,Romeo Santos,"Fórmula, vol. 1",2011,471342193,a6c97794-2d3f-464f-bad1-94fcefc0e608,47ae6935-c648-4d6f-8e2d-680cfb69d870,https://musicbrainz.org/release/47ae6935-c648-4d6f-8e2d-680cfb69d870,
album|ronettes|presenting the fabulous ronettes featuring veronica,The Ronettes,Presenting the Fabulous Ronettes Featuring Veronica,1964,1,005,core_graph_album,resolved,musicbrainz_ws2,high,109,12,The Ronettes,Presenting the Fabulous Ronettes Featuring Veronica,1964-11,518081279,b24ffd1d-1cbc-32bd-bf45-b76b30792b8d,09e33983-d27b-4566-8956-50562a105f5a,https://musicbrainz.org/release/09e33983-d27b-4566-8956-50562a105f5a,
album|ronnie self|mr frantic is boppin the blues,Ronnie Self,Mr. Frantic Is Boppin' the Blues,1990,1,002,core_graph_album,resolved,musicbrainz_ws2,low,96,31,Ronnie Self,Mr. Frantic Is Boppin’ the Blues,2001,1053995885,9f52d350-1d86-4cdf-a990-143cd18e7f45,2a38d172-e369-4a9a-9df4-93774e8d7743,https://musicbrainz.org/release/2a38d172-e369-4a9a-9df4-93774e8d7743,selected_release_year_far_from_seed_year
album|rooney|rooney,Rooney,Rooney,2003,1,075,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Rooney,Rooney,2003-05-20,1450653383,752719e9-8317-3c5f-b35e-b22224370e28,f5bb56f4-5c27-4b49-89ec-4d2c71db1cb8,https://musicbrainz.org/release/f5bb56f4-5c27-4b49-89ec-4d2c71db1cb8,
album|roots|things fall apart,The Roots,Things Fall Apart,1999,1,051,core_graph_album,resolved,musicbrainz_ws2,high,109,18,The Roots,Things Fall Apart,1999-02-23,1440632803,8f341430-85b9-3a66-875f-ed1202868393,1a3422a3-bedc-3c7a-a984-b0fd51c0e5ec,https://musicbrainz.org/release/1a3422a3-bedc-3c7a-a984-b0fd51c0e5ec,
album|rosalia|motomami,Rosalia,Motomami,2022,1,094,core_graph_album,resolved,musicbrainz_ws2,high,109,24,ROSALÍA,MOTOMAMI,2022,1643048319,f455f658-dd55-4790-8cd3-99c7c273018a,bde00408-bea6-4708-a200-8f7ecddcf0f9,https://musicbrainz.org/release/bde00408-bea6-4708-a200-8f7ecddcf0f9,
album|rossington collins band|anytime anyplace anywhere,Rossington Collins Band,"Anytime, Anyplace, Anywhere",1980,1,019,core_graph_album,resolved,musicbrainz_ws2,high,109,9,Rossington Collins Band,"Anytime, Anyplace, Anywhere",1980,,829bca81-e092-3467-9950-ccc09a41ef3e,6db1edd7-4d87-4588-9aa2-d5d654bd9e30,https://musicbrainz.org/release/6db1edd7-4d87-4588-9aa2-d5d654bd9e30,
album|roxy music|for your pleasure,Roxy Music,For Your Pleasure,1973,1,020,core_graph_album,resolved,musicbrainz_ws2,high,109,8,Roxy Music,For Your Pleasure,1973,724399564,72fd9993-17b8-3402-9f8d-c39cb3d2c27e,d318bfd0-39ac-4e6a-b418-13221adca11a,https://musicbrainz.org/release/d318bfd0-39ac-4e6a-b418-13221adca11a,
album|roxy music|roxy music,Roxy Music,Roxy Music,1972,1,020,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Roxy Music,Roxy Music,1972,724922081,3ff6284f-88b0-3285-895a-61c733e6d4ca,b06b5b1f-e693-4a84-b2b0-d692229bb496,https://musicbrainz.org/release/b06b5b1f-e693-4a84-b2b0-d692229bb496,
album|royal blood|royal blood,Royal Blood,Royal Blood,2014,1,117,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Royal Blood,Royal Blood,2014-08-22,900459268,1e4a055a-e3de-4b82-bc34-cd6ac1967835,0515e83f-66ac-480c-8a33-74685020a41f,https://musicbrainz.org/release/0515e83f-66ac-480c-8a33-74685020a41f,
album|rubinoos|rubinoos,The Rubinoos,The Rubinoos,1977,1,021,core_graph_album,resolved,musicbrainz_ws2,high,109,10,The Rubinoos,The Rubinoos,1977,1564335937,cf9bdf2b-3ee4-3e8f-8889-eff5f4f419c2,d93e2034-c069-41ac-bd70-b24ce230c3a3,https://musicbrainz.org/release/d93e2034-c069-41ac-bd70-b24ce230c3a3,
album|rufus wainwright|want one,Rufus Wainwright,Want One,2003,1,025,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Rufus Wainwright,Want One,2003-09-23,1442846753,b226aaa9-f69a-3fd9-b31b-c3ada1ea2870,956580fd-bf9f-49a3-8a1b-d9c30f8acb01,https://musicbrainz.org/release/956580fd-bf9f-49a3-8a1b-d9c30f8acb01,
album|run dmc|king of rock,Run-DMC,King of Rock,1985,1,045,core_graph_album,resolved,apple_itunes_search_api,high,109,9,Run-DMC,King of Rock,1985-02-05,254816563,,,https://music.apple.com/us/album/king-of-rock/254816563?uo=4,
album|run dmc|raising hell,Run-DMC,Raising Hell,1986,1,045,core_graph_album,resolved,musicbrainz_ws2,high,99,12,Run‐D.M.C.,Raising Hell,1986,254344779,a209c0a5-e9b2-37ff-a76d-df5bc405a0e8,888b2aad-81de-3010-a9e3-a05eecb64b06,https://musicbrainz.org/release/888b2aad-81de-3010-a9e3-a05eecb64b06,
album|run dmc|run d m c,Run-DMC,Run-D.M.C.,1984,1,045,core_graph_album,resolved,apple_itunes_search_api,high,109,9,Run-DMC,Run-D.M.C.,1984-03-27,256097651,,,https://music.apple.com/us/album/run-d-m-c/256097651?uo=4,
album|run the jewels|run the jewels 2,Run the Jewels,Run the Jewels 2,2014,1,051,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Run the Jewels,Run the Jewels 2,2014-10-27,1862913140,581d7ac8-8f1d-4d4a-a224-de9c9cd76b39,063f311e-9c81-4616-a007-b76e3df910c9,https://musicbrainz.org/release/063f311e-9c81-4616-a007-b76e3df910c9,
album|runaways|runaways,The Runaways,The Runaways,1976,1,020,core_graph_album,resolved,musicbrainz_ws2,high,109,10,The Runaways,The Runaways,1976,1440747926,03a06598-2d75-3b9e-a2ad-f62440d2b179,5cc88855-00a0-408b-94f5-549492500d7f,https://musicbrainz.org/release/5cc88855-00a0-408b-94f5-549492500d7f,
album|rupert holmes|partners in crime,Rupert Holmes,Partners in Crime,1979,1,023,false_nearby_candidate,resolved,musicbrainz_ws2,high,109,10,Rupert Holmes,Partners in Crime,1979,1443846037,070f8c5f-b178-3fd5-8243-1c2bfd925e4c,31a7add5-1378-4832-b1a5-d49f9ddf09b7,https://musicbrainz.org/release/31a7add5-1378-4832-b1a5-d49f9ddf09b7,
album|rush|2112,Rush,2112,1976,1,018,core_graph_album,resolved,musicbrainz_ws2,high,109,6,Rush,2112,1976,1445876680,9243ac59-9390-37e1-abee-fcf31fb8035f,01befdc5-0af8-4720-a21c-0f24209f5e16,https://musicbrainz.org/release/01befdc5-0af8-4720-a21c-0f24209f5e16,
album|sabrina carpenter|short n sweet,Sabrina Carpenter,Short n Sweet,2024,1,093,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Sabrina Carpenter,Short n’ Sweet,2024-08-23,1752214909,c8bea388-c195-4177-bf9b-7469f6e695a1,2d3d2879-6c28-405a-934d-d0217a92672b,https://musicbrainz.org/release/2d3d2879-6c28-405a-934d-d0217a92672b,
album|sade|diamond life,Sade,Diamond Life,1984,1,041,boundary_candidate,resolved,musicbrainz_ws2,high,109,9,Sade,Diamond Life,1984,1524651063,af2a0c41-e612-3232-949d-bdca340c407c,6772c091-2ad8-4727-afe9-3b3379b29642,https://musicbrainz.org/release/6772c091-2ad8-4727-afe9-3b3379b29642,
album|sade|promise,Sade,Promise,1985,1,041,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Sade,Promise,1985-12-21,211677347,d49bd610-a10e-3f14-8bd0-0121f7f20a4d,61199d8d-98f1-4770-9e63-611c2c47d53e,https://musicbrainz.org/release/61199d8d-98f1-4770-9e63-611c2c47d53e,
album|sagittarius|present tense,Sagittarius,Present Tense,1968,1,013,core_graph_album,resolved,musicbrainz_ws2,high,109,20,Sagittarius,Present Tense,1968,307036520,aa2880d8-175b-3f02-ac25-57602951f2e6,1e56d96b-47c4-48ca-b6e6-f81f63154569,https://musicbrainz.org/release/1e56d96b-47c4-48ca-b6e6-f81f63154569,
album|saib|bebop,saib.,Bebop,2016,1,120,core_graph_album,resolved,musicbrainz_ws2,high,106,14,saib.,Bebop,2017-08-04,1424563060,9dec9104-305a-4d56-852d-f8bcc2b05678,57cc6a6d-555e-434d-9a96-1d2550a76faf,https://musicbrainz.org/release/57cc6a6d-555e-434d-9a96-1d2550a76faf,
album|saint vitus|born too late,Saint Vitus,Born Too Late,1986,1,064,core_graph_album,resolved,musicbrainz_ws2,high,109,9,Saint Vitus,Born Too Late,1987,117748132,d3e57636-7a78-3192-aa29-63c9c517b1a4,8beb2d9c-095e-4e47-8e57-157c46e4ed44,https://musicbrainz.org/release/8beb2d9c-095e-4e47-8e57-157c46e4ed44,
album|saints|eternally yours,The Saints,Eternally Yours,1978,1,053,core_graph_album,resolved,musicbrainz_ws2,high,109,27,The Saints,Eternally Yours,1978-05-05,693800761,c0069416-d369-3453-b3b7-00774b9e698b,682b855d-e46f-4930-8dcc-5fd642844802,https://musicbrainz.org/release/682b855d-e46f-4930-8dcc-5fd642844802,
album|sam and dave|hold on i m comin,Sam & Dave,"Hold On, I'm Comin'",1966,1,038,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Sam & Dave,"Hold On, I’m Comin’",1966,59412372,8b5e2263-efd1-3cfa-9bf8-5c87689c0770,61e57d70-39c8-4cce-ab6a-d1dd9b0556d2,https://musicbrainz.org/release/61e57d70-39c8-4cce-ab6a-d1dd9b0556d2,
album|sam cooke|cooke s tour,Sam Cooke,Cooke's Tour,1960,1,006,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Sam Cooke,Cooke’s Tour,1960,497769669,62192474-c19b-4f83-9000-1f06327291a3,dcbfa259-1faf-4ac1-8563-53a15021f9d0,https://musicbrainz.org/release/dcbfa259-1faf-4ac1-8563-53a15021f9d0,
album|sam cooke|night beat,Sam Cooke,Night Beat,1963,1,006,core_graph_album,resolved,apple_itunes_search_api,high,109,12,Sam Cooke,Night Beat,1963-08-01,304822017,,,https://music.apple.com/us/album/night-beat/304822017?uo=4,
album|sam cooke|twistin the night away,Sam Cooke,Twistin' the Night Away,1962,1,006,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Sam Cooke,Twistin’ the Night Away,1962-06,497770005,01e2b8b1-1c42-3218-9ed1-6f7947a3addb,275e2054-a3b0-4dfc-a029-0451e4b4be65,https://musicbrainz.org/release/275e2054-a3b0-4dfc-a029-0451e4b4be65,
album|sam hunt|montevallo,Sam Hunt,Montevallo,2014,1,035,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Sam Hunt,Montevallo,2014-10-27,1440858319,d67689b1-d65d-4389-847d-de6396c63ec6,c0539a59-bc3f-4464-b762-8dd341acb4b1,https://musicbrainz.org/release/c0539a59-bc3f-4464-b762-8dd341acb4b1,
album|sam smith|in the lonely hour,Sam Smith,In the Lonely Hour,2014,1,092,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Sam Smith,In the Lonely Hour,2014-06-17,1440814069,c8d660d1-4181-4a5b-9507-346970dffe96,65c57ac5-16da-4bf5-bd92-d6ad040ddd41,https://musicbrainz.org/release/65c57ac5-16da-4bf5-bd92-d6ad040ddd41,
album|samia|honey,Samia,Honey,2023,1,116,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Samia,Honey,2023-01-27,1643839739,3835f4e0-fd7f-4b79-b875-7657fec35187,5b8eb63e-471f-45b9-8a31-e584daf411d2,https://musicbrainz.org/release/5b8eb63e-471f-45b9-8a31-e584daf411d2,
album|santana|abraxas,Santana,Abraxas,1970,1,016,core_graph_album,resolved,musicbrainz_ws2,high,109,9,Santana,Abraxas,1970,871146591,43424c73-fc58-36b0-b9cf-f8b057ac0603,04b93168-d9c5-4ebf-822a-db0700a1176f,https://musicbrainz.org/release/04b93168-d9c5-4ebf-822a-db0700a1176f,
album|santo and johnny|santo and johnny,Santo & Johnny,Santo & Johnny,1959,1,007,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Santo & Johnny,Santo & Johnny,1959,1455434148,ce347b08-0534-4f47-b91a-5754d4f0c02b,bcc8d01c-a165-4d9d-ba60-009ede72c305,https://musicbrainz.org/release/bcc8d01c-a165-4d9d-ba60-009ede72c305,
album|sara bareilles|little voice,Sara Bareilles,Little Voice,2007,1,025,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Sara Bareilles,Little Voice,2007-07-03,258604731,c9b76206-b134-3ba8-a1de-265999104ec2,84f4a757-ae00-4703-88a2-ef3e4a521505,https://musicbrainz.org/release/84f4a757-ae00-4703-88a2-ef3e4a521505,
album|sarah brightman|eden,Sarah Brightman,Eden,1998,1,103,core_graph_album,resolved,musicbrainz_ws2,high,109,16,Sarah Brightman,Eden,1998-12-01,715482649,d4861c72-ca9d-3020-bae7-5fadbc87efce,41d1f6e5-2090-45b7-9c59-8775570962dd,https://musicbrainz.org/release/41d1f6e5-2090-45b7-9c59-8775570962dd,
album|sarah mclachlan|fumbling towards ecstasy,Sarah McLachlan,Fumbling Towards Ecstasy,1993,1,029,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Sarah McLachlan,Fumbling Towards Ecstasy,1993-10-22,271361254,c1c4277c-69fa-30f7-9266-308754365d60,10f4de1d-7fed-47d2-8dd6-eff8aac0ec2d,https://musicbrainz.org/release/10f4de1d-7fed-47d2-8dd6-eff8aac0ec2d,
album|sarah mclachlan|solace,Sarah McLachlan,Solace,1991,1,029,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Sarah McLachlan,Solace,1991-01-28,268228917,f19000b0-df63-39a7-be8d-6344e31f065b,792f388f-78d3-4c87-8375-4b956251d7e9,https://musicbrainz.org/release/792f388f-78d3-4c87-8375-4b956251d7e9,
album|sarah mclachlan|surfacing,Sarah McLachlan,Surfacing,1997,1,029,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Sarah McLachlan,Surfacing,1997-07-15,388153718,3d453820-9c19-3f21-a310-26657ac55e73,931cfa58-02a7-4a85-b042-bc8b321d0891,https://musicbrainz.org/release/931cfa58-02a7-4a85-b042-bc8b321d0891,
album|savages|silence yourself,Savages,Silence Yourself,2013,1,080,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Savages,Silence Yourself,2013-05-06,1589250505,e00609ef-dc70-4226-a0bb-28b1862c4075,6651a160-bc28-4325-afb5-aab63cf5d55e,https://musicbrainz.org/release/6651a160-bc28-4325-afb5-aab63cf5d55e,
album|saves the day|stay what you are,Saves the Day,Stay What You Are,2001,1,077,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Saves the Day,Stay What You Are,2001-07-10,1713862953,ad488118-4471-3dd9-8f78-43899ac84b54,b10dd480-5e2c-3f1e-b572-f0e9c7635843,https://musicbrainz.org/release/b10dd480-5e2c-3f1e-b572-f0e9c7635843,
album|saxon|wheels of steel,Saxon,Wheels of Steel,1980,1,061,core_graph_album,resolved,musicbrainz_ws2,high,109,17,Saxon,Wheels of Steel,1980,1451595306,f0556704-20f0-3831-8f7a-aab0855d5865,edcce949-7374-4422-94a5-9c8697820b7e,https://musicbrainz.org/release/edcce949-7374-4422-94a5-9c8697820b7e,
album|say anything|is a real boy,Say Anything,...Is a Real Boy,2004,1,077,core_graph_album,resolved,musicbrainz_ws2,high,109,21,Say Anything,…Is a Real Boy,2004-08-03,1471051942,8816f05a-80cf-3a4a-85f4-adcf1540e355,c81bf11b-ed5f-4f16-8a3e-d14ebbea733f,https://musicbrainz.org/release/c81bf11b-ed5f-4f16-8a3e-d14ebbea733f,
album|scarface|diary,Scarface,The Diary,1994,1,049,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Scarface,The Diary,1994-10-18,1812986267,bc009ee0-05bc-37f9-8b07-ce93e09131eb,6336ee8c-067b-46e8-b2d9-212f16b4e1ef,https://musicbrainz.org/release/6336ee8c-067b-46e8-b2d9-212f16b4e1ef,
album|schoolly d|schoolly d,Schoolly D,Schoolly D,1985,1,045,core_graph_album,resolved,musicbrainz_ws2,high,109,6,Schoolly D,Schoolly D,1985,1131445208,01268ccb-fb0a-36ba-992d-508bfee7cb44,0f38daa3-87d5-49d1-b68b-e0aca902a8f2,https://musicbrainz.org/release/0f38daa3-87d5-49d1-b68b-e0aca902a8f2,
album|scott walker|scott 2,Scott Walker,Scott 2,1968,1,012,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Scott Walker,Scott 2,1968-03,1442979621,e14cb590-dbcb-34fe-9860-881e1a0a1bda,eef51645-7e49-40ce-8fb5-f30bfb2b3550,https://musicbrainz.org/release/eef51645-7e49-40ce-8fb5-f30bfb2b3550,
album|scott walker|scott 3,Scott Walker,Scott 3,1969,1,012,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Scott Walker,Scott 3,1969-03,1443111227,8aa07274-9614-3e32-9d59-79bb22a87162,9007dbfe-638a-430f-93c5-51b685fd35fb,https://musicbrainz.org/release/9007dbfe-638a-430f-93c5-51b685fd35fb,
album|scratch acid|greatest gift,Scratch Acid,The Greatest Gift,1991,1,060,core_graph_album,resolved,musicbrainz_ws2,high,109,28,Scratch Acid,The Greatest Gift,1991-10-25,,0cb82269-399d-3095-8eba-4e23176ab579,7de18ce6-456e-41b8-85f2-0c805b391d0b,https://musicbrainz.org/release/7de18ce6-456e-41b8-85f2-0c805b391d0b,
album|screaming trees|dust,Screaming Trees,Dust,1996,1,070,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Screaming Trees,Dust,1996-06-25,168383708,078d0c59-9b9b-3551-b2fa-dfa57a9fe9ae,a41fd82e-0bd6-4557-b31b-ca1cb469f106,https://musicbrainz.org/release/a41fd82e-0bd6-4557-b31b-ca1cb469f106,
album|screaming trees|sweet oblivion,Screaming Trees,Sweet Oblivion,1992,1,070,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Screaming Trees,Sweet Oblivion,1992,157316025,3ed0f3e2-aef3-39c4-86e7-b1e9dc80a52c,30f0b975-61c4-4d75-8af4-81fff127a193,https://musicbrainz.org/release/30f0b975-61c4-4d75-8af4-81fff127a193,
album|sebadoh|bakesale,Sebadoh,Bakesale,1994,1,072,core_graph_album,resolved,musicbrainz_ws2,high,109,40,Sebadoh,Bakesale,1994-08-23,444189753,a88aa7b4-5d1a-3617-85f1-b8e945bfe748,a4fb6af6-2b82-4b6f-b153-fe8e6c222bcc,https://musicbrainz.org/release/a4fb6af6-2b82-4b6f-b153-fe8e6c222bcc,
album|sebadoh|iii,Sebadoh,III,1991,1,072,core_graph_album,resolved,musicbrainz_ws2,high,109,41,Sebadoh,III,1991-09,252251664,06ec91ba-69a2-3188-878e-5153997ea403,6905095d-fb73-41dc-b11d-e5d875312d33,https://musicbrainz.org/release/6905095d-fb73-41dc-b11d-e5d875312d33,
album|seeds|seeds,The Seeds,The Seeds,1966,1,011,core_graph_album,resolved,musicbrainz_ws2,high,109,22,The Seeds,The Seeds,1966,932550440,54e06f2b-c290-399a-8d56-26a9bcb08718,2d5cfd2c-ff6b-4545-ab4d-299864220be0,https://musicbrainz.org/release/2d5cfd2c-ff6b-4545-ab4d-299864220be0,
album|seether|disclaimer,Seether,Disclaimer,2002,1,071,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Seether,Disclaimer,2002,1440810727,e20365c7-6b99-37b7-8897-0d8248e3bf61,2a657dee-7621-446b-97cd-8ca85cd2211f,https://musicbrainz.org/release/2a657dee-7621-446b-97cd-8ca85cd2211f,
