v1_membership_id,source_layer,source_file,source_index,archetype_id,candidate_type,artist_display_name,title,year,primary_family,primary_archetype,secondary_archetypes,recognition_band,mission_role,import_class,version_or_composition_risk,risk_status,confidence,why_it_belongs,notes,candidate_identity_key,archetype_membership_key,active_in_v1,active_effective_credit,pm_multi_membership_status,pass_c_zero_credit_before_pm_decision,sidecar_scope
v1m_00299,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,album,Chuck Berry,After School Session,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,album_world,core_graph_album,none,resolved,high,Best original-LP doorway for Berry's 1950s run.,True album,album|chuck berry|after school session,album|chuck berry|after school session@@001,true,1,not_applicable,false,core_album_sidecar
v1m_07987,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,42,037,album,Martha & the Vandellas,Dance Party,1965,"Soul, Funk, Disco, R&B Foundations",Motown / Detroit Soul Pop,,medium,album_world,core_graph_album,none,resolved,high,Martha & the Vandellas - Dance Party supplies album-world mission depth for Motown / Detroit Soul Pop without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|martha and the vandellas|dance party,album|martha and the vandellas|dance party@@037,true,1,not_applicable,false,core_album_sidecar
v1m_07988,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,43,037,album,The Marvelettes,Playboy,1962,"Soul, Funk, Disco, R&B Foundations",Motown / Detroit Soul Pop,,medium,album_world,core_graph_album,none,resolved,high,The Marvelettes - Playboy supplies album-world mission depth for Motown / Detroit Soul Pop without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|marvelettes|playboy,album|marvelettes|playboy@@037,true,1,not_applicable,false,core_album_sidecar
v1m_08027,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,82,038,album,Isaac Hayes,Black Moses,1971,"Soul, Funk, Disco, R&B Foundations",Southern Soul / Stax / Muscle Shoals,,medium,album_world,core_graph_album,none,resolved,high,Isaac Hayes - Black Moses supplies album-world mission depth for Southern Soul / Stax / Muscle Shoals without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|isaac hayes|black moses,album|isaac hayes|black moses@@038,true,1,not_applicable,false,core_album_sidecar
v1m_08028,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,83,038,album,Al Green,I'm Still in Love with You,1972,"Soul, Funk, Disco, R&B Foundations",Southern Soul / Stax / Muscle Shoals,,medium,album_world,core_graph_album,none,resolved,high,Al Green - I'm Still in Love with You supplies album-world mission depth for Southern Soul / Stax / Muscle Shoals without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|al green|i m still in love with you,album|al green|i m still in love with you@@038,true,1,not_applicable,false,core_album_sidecar
v1m_08029,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,84,038,album,Ann Peebles,I Can't Stand the Rain,1974,"Soul, Funk, Disco, R&B Foundations",Southern Soul / Stax / Muscle Shoals,,medium,album_world,core_graph_album,none,resolved,high,Ann Peebles - I Can't Stand the Rain supplies album-world mission depth for Southern Soul / Stax / Muscle Shoals without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|ann peebles|i can t stand the rain,album|ann peebles|i can t stand the rain@@038,true,1,not_applicable,false,core_album_sidecar
v1m_08030,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,85,038,album,Etta James,Tell Mama,1968,"Soul, Funk, Disco, R&B Foundations",Southern Soul / Stax / Muscle Shoals,,medium,album_world,core_graph_album,none,resolved,high,Etta James - Tell Mama supplies album-world mission depth for Southern Soul / Stax / Muscle Shoals without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|etta james|tell mama,album|etta james|tell mama@@038,true,1,not_applicable,false,core_album_sidecar
v1m_08031,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,86,038,album,Carla Thomas,Carla,1966,"Soul, Funk, Disco, R&B Foundations",Southern Soul / Stax / Muscle Shoals,,medium,album_world,core_graph_album,none,resolved,high,Carla Thomas - Carla supplies album-world mission depth for Southern Soul / Stax / Muscle Shoals without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|carla thomas|carla,album|carla thomas|carla@@038,true,1,not_applicable,false,core_album_sidecar
v1m_08032,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,87,038,album,Johnnie Taylor,Who's Making Love...,1968,"Soul, Funk, Disco, R&B Foundations",Southern Soul / Stax / Muscle Shoals,,medium,album_world,core_graph_album,none,resolved,high,Johnnie Taylor - Who's Making Love... supplies album-world mission depth for Southern Soul / Stax / Muscle Shoals without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|johnnie taylor|who s making love,album|johnnie taylor|who s making love@@038,true,1,not_applicable,false,core_album_sidecar
v1m_08071,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,126,039,album,James Brown,The Payback,1973,"Soul, Funk, Disco, R&B Foundations",Funk / Psychedelic Soul / Groove Canon,,medium,album_world,core_graph_album,none,resolved,high,James Brown - The Payback supplies album-world mission depth for Funk / Psychedelic Soul / Groove Canon without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|james brown|payback,album|james brown|payback@@039,true,1,not_applicable,false,core_album_sidecar
v1m_08072,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,127,039,album,Parliament,Funkentelechy vs. the Placebo Syndrome,1977,"Soul, Funk, Disco, R&B Foundations",Funk / Psychedelic Soul / Groove Canon,,medium,album_world,core_graph_album,none,resolved,high,Parliament - Funkentelechy vs. the Placebo Syndrome supplies album-world mission depth for Funk / Psychedelic Soul / Groove Canon without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|parliament|funkentelechy vs the placebo syndrome,album|parliament|funkentelechy vs the placebo syndrome@@039,true,1,not_applicable,false,core_album_sidecar
v1m_08073,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,128,039,album,Funkadelic,One Nation Under a Groove,1978,"Soul, Funk, Disco, R&B Foundations",Funk / Psychedelic Soul / Groove Canon,,medium,album_world,core_graph_album,none,resolved,high,Funkadelic - One Nation Under a Groove supplies album-world mission depth for Funk / Psychedelic Soul / Groove Canon without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|funkadelic|one nation under a groove,album|funkadelic|one nation under a groove@@039,true,1,not_applicable,false,core_album_sidecar
v1m_08074,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,129,039,album,The Meters,Rejuvenation,1974,"Soul, Funk, Disco, R&B Foundations",Funk / Psychedelic Soul / Groove Canon,,medium,album_world,core_graph_album,none,resolved,high,The Meters - Rejuvenation supplies album-world mission depth for Funk / Psychedelic Soul / Groove Canon without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|meters|rejuvenation,album|meters|rejuvenation@@039,true,1,not_applicable,false,core_album_sidecar
v1m_08075,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,130,039,album,Ohio Players,Fire,1974,"Soul, Funk, Disco, R&B Foundations",Funk / Psychedelic Soul / Groove Canon,,medium,album_world,core_graph_album,none,resolved,high,Ohio Players - Fire supplies album-world mission depth for Funk / Psychedelic Soul / Groove Canon without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|ohio players|fire,album|ohio players|fire@@039,true,1,not_applicable,false,core_album_sidecar
v1m_08076,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,131,039,album,War,The World Is a Ghetto,1972,"Soul, Funk, Disco, R&B Foundations",Funk / Psychedelic Soul / Groove Canon,,medium,album_world,core_graph_album,none,resolved,high,War - The World Is a Ghetto supplies album-world mission depth for Funk / Psychedelic Soul / Groove Canon without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|war|world is a ghetto,album|war|world is a ghetto@@039,true,1,not_applicable,false,core_album_sidecar
v1m_08114,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,169,040,album,Bee Gees,Spirits Having Flown,1979,"Soul, Funk, Disco, R&B Foundations",Disco / Dancefloor 70s,,medium,album_world,core_graph_album,none,resolved,high,Bee Gees - Spirits Having Flown supplies album-world mission depth for Disco / Dancefloor 70s without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|bee gees|spirits having flown,album|bee gees|spirits having flown@@040,true,1,not_applicable,false,core_album_sidecar
v1m_08115,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,170,040,album,KC and the Sunshine Band,KC and the Sunshine Band,1975,"Soul, Funk, Disco, R&B Foundations",Disco / Dancefloor 70s,,medium,album_world,core_graph_album,none,resolved,high,KC and the Sunshine Band - KC and the Sunshine Band supplies album-world mission depth for Disco / Dancefloor 70s without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|kc and the sunshine band|kc and the sunshine band,album|kc and the sunshine band|kc and the sunshine band@@040,true,1,not_applicable,false,core_album_sidecar
v1m_08116,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,171,040,album,The Trammps,Disco Inferno,1976,"Soul, Funk, Disco, R&B Foundations",Disco / Dancefloor 70s,,medium,album_world,core_graph_album,none,resolved,high,The Trammps - Disco Inferno supplies album-world mission depth for Disco / Dancefloor 70s without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|trammps|disco inferno,album|trammps|disco inferno@@040,true,1,not_applicable,false,core_album_sidecar
v1m_08117,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,172,040,album,Village People,Cruisin',1978,"Soul, Funk, Disco, R&B Foundations",Disco / Dancefloor 70s,,medium,album_world,core_graph_album,none,resolved,high,Village People - Cruisin' supplies album-world mission depth for Disco / Dancefloor 70s without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|village people|cruisin,album|village people|cruisin@@040,true,1,not_applicable,false,core_album_sidecar
v1m_08118,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,173,040,album,A Taste of Honey,A Taste of Honey,1978,"Soul, Funk, Disco, R&B Foundations",Disco / Dancefloor 70s,,medium,album_world,core_graph_album,none,resolved,high,A Taste of Honey - A Taste of Honey supplies album-world mission depth for Disco / Dancefloor 70s without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|a taste of honey|a taste of honey,album|a taste of honey|a taste of honey@@040,true,1,not_applicable,false,core_album_sidecar
v1m_08119,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,174,040,album,Heatwave,Too Hot to Handle,1976,"Soul, Funk, Disco, R&B Foundations",Disco / Dancefloor 70s,,medium,album_world,core_graph_album,none,resolved,high,Heatwave - Too Hot to Handle supplies album-world mission depth for Disco / Dancefloor 70s without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|heatwave|too hot to handle,album|heatwave|too hot to handle@@040,true,1,not_applicable,false,core_album_sidecar
v1m_08159,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,214,041,album,Marvin Gaye,I Want You,1976,"Soul, Funk, Disco, R&B Foundations",Quiet Storm / Smooth R&B / Adult Soul,,medium,album_world,core_graph_album,none,resolved,high,Marvin Gaye - I Want You supplies album-world mission depth for Quiet Storm / Smooth R&B / Adult Soul without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|marvin gaye|i want you,album|marvin gaye|i want you@@041,true,1,not_applicable,false,core_album_sidecar
v1m_08160,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,215,041,album,Teddy Pendergrass,Life Is a Song Worth Singing,1978,"Soul, Funk, Disco, R&B Foundations",Quiet Storm / Smooth R&B / Adult Soul,,medium,album_world,core_graph_album,none,resolved,high,Teddy Pendergrass - Life Is a Song Worth Singing supplies album-world mission depth for Quiet Storm / Smooth R&B / Adult Soul without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|teddy pendergrass|life is a song worth singing,album|teddy pendergrass|life is a song worth singing@@041,true,1,not_applicable,false,core_album_sidecar
v1m_08161,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,216,041,album,Luther Vandross,The Night I Fell in Love,1985,"Soul, Funk, Disco, R&B Foundations",Quiet Storm / Smooth R&B / Adult Soul,,medium,album_world,core_graph_album,none,resolved,high,Luther Vandross - The Night I Fell in Love supplies album-world mission depth for Quiet Storm / Smooth R&B / Adult Soul without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|luther vandross|night i fell in love,album|luther vandross|night i fell in love@@041,true,1,not_applicable,false,core_album_sidecar
v1m_08162,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,217,041,album,Anita Baker,Giving You the Best That I Got,1988,"Soul, Funk, Disco, R&B Foundations",Quiet Storm / Smooth R&B / Adult Soul,,medium,album_world,core_graph_album,none,resolved,high,Anita Baker - Giving You the Best That I Got supplies album-world mission depth for Quiet Storm / Smooth R&B / Adult Soul without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|anita baker|giving you the best that i got,album|anita baker|giving you the best that i got@@041,true,1,not_applicable,false,core_album_sidecar
v1m_08163,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,218,041,album,Sade,Promise,1985,"Soul, Funk, Disco, R&B Foundations",Quiet Storm / Smooth R&B / Adult Soul,,medium,album_world,core_graph_album,none,resolved,high,Sade - Promise supplies album-world mission depth for Quiet Storm / Smooth R&B / Adult Soul without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|sade|promise,album|sade|promise@@041,true,1,not_applicable,false,core_album_sidecar
v1m_08164,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,219,041,album,Roberta Flack,First Take,1969,"Soul, Funk, Disco, R&B Foundations",Quiet Storm / Smooth R&B / Adult Soul,,medium,album_world,core_graph_album,none,resolved,high,Roberta Flack - First Take supplies album-world mission depth for Quiet Storm / Smooth R&B / Adult Soul without using an artist-anchor row.,Pass C safe album candidate; screened against current inventory and needs-resolution keys.,album|roberta flack|first take,album|roberta flack|first take@@041,true,1,not_applicable,false,core_album_sidecar
v1m_08201,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,256,042,album,Janet Jackson,janet.,1993,"Soul, Funk, Disco, R&B Foundations",New Jack Swing / 80s-90s R&B Pop,,obvious,album_world,core_graph_album,none,resolved,high,Janet Jackson - janet. supplies safe album-world mission depth for New Jack Swing / 80s-90s R&B Pop without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|janet jackson|janet,album|janet jackson|janet@@042,true,1,not_applicable,false,core_album_sidecar
v1m_08202,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,257,042,album,Whitney Houston,I'm Your Baby Tonight,1990,"Soul, Funk, Disco, R&B Foundations",New Jack Swing / 80s-90s R&B Pop,,obvious,album_world,core_graph_album,none,resolved,high,Whitney Houston - I'm Your Baby Tonight supplies safe album-world mission depth for New Jack Swing / 80s-90s R&B Pop without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|whitney houston|i m your baby tonight,album|whitney houston|i m your baby tonight@@042,true,1,not_applicable,false,core_album_sidecar
v1m_08203,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,258,042,album,Bobby Brown,Bobby,1992,"Soul, Funk, Disco, R&B Foundations",New Jack Swing / 80s-90s R&B Pop,,obvious,album_world,core_graph_album,none,resolved,high,Bobby Brown - Bobby supplies safe album-world mission depth for New Jack Swing / 80s-90s R&B Pop without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|bobby brown|bobby,album|bobby brown|bobby@@042,true,1,not_applicable,false,core_album_sidecar
v1m_08204,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,259,042,album,Mary J. Blige,My Life,1994,"Soul, Funk, Disco, R&B Foundations",New Jack Swing / 80s-90s R&B Pop,,obvious,album_world,core_graph_album,none,resolved,high,Mary J. Blige - My Life supplies safe album-world mission depth for New Jack Swing / 80s-90s R&B Pop without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|mary j blige|my life,album|mary j blige|my life@@042,true,1,not_applicable,false,core_album_sidecar
v1m_08205,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,260,042,album,Boyz II Men,II,1994,"Soul, Funk, Disco, R&B Foundations",New Jack Swing / 80s-90s R&B Pop,,obvious,album_world,core_graph_album,none,resolved,high,Boyz II Men - II supplies safe album-world mission depth for New Jack Swing / 80s-90s R&B Pop without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|boyz ii men|ii,album|boyz ii men|ii@@042,true,1,not_applicable,false,core_album_sidecar
v1m_08244,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,299,043,album,Raphael Saadiq,Instant Vintage,2002,"Soul, Funk, Disco, R&B Foundations",Neo-Soul / Conscious R&B,,obvious,album_world,core_graph_album,none,resolved,high,Raphael Saadiq - Instant Vintage supplies safe album-world mission depth for Neo-Soul / Conscious R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|raphael saadiq|instant vintage,album|raphael saadiq|instant vintage@@043,true,1,not_applicable,false,core_album_sidecar
v1m_08245,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,300,043,album,Bilal,1st Born Second,2001,"Soul, Funk, Disco, R&B Foundations",Neo-Soul / Conscious R&B,,obvious,album_world,core_graph_album,none,resolved,high,Bilal - 1st Born Second supplies safe album-world mission depth for Neo-Soul / Conscious R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|bilal|1st born second,album|bilal|1st born second@@043,true,1,not_applicable,false,core_album_sidecar
v1m_08246,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,301,043,album,Angie Stone,Black Diamond,1999,"Soul, Funk, Disco, R&B Foundations",Neo-Soul / Conscious R&B,,obvious,album_world,core_graph_album,none,resolved,high,Angie Stone - Black Diamond supplies safe album-world mission depth for Neo-Soul / Conscious R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|angie stone|black diamond,album|angie stone|black diamond@@043,true,1,not_applicable,false,core_album_sidecar
v1m_08247,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,302,043,album,Anthony Hamilton,Comin' from Where I'm From,2003,"Soul, Funk, Disco, R&B Foundations",Neo-Soul / Conscious R&B,,obvious,album_world,core_graph_album,none,resolved,high,Anthony Hamilton - Comin' from Where I'm From supplies safe album-world mission depth for Neo-Soul / Conscious R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|anthony hamilton|comin from where i m from,album|anthony hamilton|comin from where i m from@@043,true,1,not_applicable,false,core_album_sidecar
v1m_08248,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,303,043,album,Floetry,Floetic,2002,"Soul, Funk, Disco, R&B Foundations",Neo-Soul / Conscious R&B,,obvious,album_world,core_graph_album,none,resolved,high,Floetry - Floetic supplies safe album-world mission depth for Neo-Soul / Conscious R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|floetry|floetic,album|floetry|floetic@@043,true,1,not_applicable,false,core_album_sidecar
v1m_08249,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,304,043,album,Musiq Soulchild,Aijuswanaseing,2000,"Soul, Funk, Disco, R&B Foundations",Neo-Soul / Conscious R&B,,obvious,album_world,core_graph_album,none,resolved,high,Musiq Soulchild - Aijuswanaseing supplies safe album-world mission depth for Neo-Soul / Conscious R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|musiq soulchild|aijuswanaseing,album|musiq soulchild|aijuswanaseing@@043,true,1,not_applicable,false,core_album_sidecar
v1m_08303,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,358,044,album,The Weeknd,Beauty Behind the Madness,2015,"Soul, Funk, Disco, R&B Foundations",Modern R&B / Alt-R&B / Bedroom R&B,,obvious,album_world,core_graph_album,none,resolved,high,The Weeknd - Beauty Behind the Madness supplies safe album-world mission depth for Modern R&B / Alt-R&B / Bedroom R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|weeknd|beauty behind the madness,album|weeknd|beauty behind the madness@@044,true,1,not_applicable,false,core_album_sidecar
v1m_08304,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,359,044,album,Miguel,Wildheart,2015,"Soul, Funk, Disco, R&B Foundations",Modern R&B / Alt-R&B / Bedroom R&B,,obvious,album_world,core_graph_album,none,resolved,high,Miguel - Wildheart supplies safe album-world mission depth for Modern R&B / Alt-R&B / Bedroom R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|miguel|wildheart,album|miguel|wildheart@@044,true,1,not_applicable,false,core_album_sidecar
v1m_08305,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,360,044,album,Solange,When I Get Home,2019,"Soul, Funk, Disco, R&B Foundations",Modern R&B / Alt-R&B / Bedroom R&B,,obvious,album_world,core_graph_album,none,resolved,high,Solange - When I Get Home supplies safe album-world mission depth for Modern R&B / Alt-R&B / Bedroom R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|solange|when i get home,album|solange|when i get home@@044,true,1,not_applicable,false,core_album_sidecar
v1m_08306,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,361,044,album,Summer Walker,Still Over It,2021,"Soul, Funk, Disco, R&B Foundations",Modern R&B / Alt-R&B / Bedroom R&B,,obvious,album_world,core_graph_album,none,resolved,high,Summer Walker - Still Over It supplies safe album-world mission depth for Modern R&B / Alt-R&B / Bedroom R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|summer walker|still over it,album|summer walker|still over it@@044,true,1,not_applicable,false,core_album_sidecar
v1m_08307,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,362,044,album,Bryson Tiller,Trapsoul,2015,"Soul, Funk, Disco, R&B Foundations",Modern R&B / Alt-R&B / Bedroom R&B,,obvious,album_world,core_graph_album,none,resolved,high,Bryson Tiller - Trapsoul supplies safe album-world mission depth for Modern R&B / Alt-R&B / Bedroom R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|bryson tiller|trapsoul,album|bryson tiller|trapsoul@@044,true,1,not_applicable,false,core_album_sidecar
v1m_08308,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,363,044,album,6LACK,Free 6lack,2016,"Soul, Funk, Disco, R&B Foundations",Modern R&B / Alt-R&B / Bedroom R&B,,obvious,album_world,core_graph_album,none,resolved,high,6LACK - Free 6lack supplies safe album-world mission depth for Modern R&B / Alt-R&B / Bedroom R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|6lack|free 6lack,album|6lack|free 6lack@@044,true,1,not_applicable,false,core_album_sidecar
v1m_08309,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,364,044,album,Daniel Caesar,Freudian,2017,"Soul, Funk, Disco, R&B Foundations",Modern R&B / Alt-R&B / Bedroom R&B,,obvious,album_world,core_graph_album,none,resolved,high,Daniel Caesar - Freudian supplies safe album-world mission depth for Modern R&B / Alt-R&B / Bedroom R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|daniel caesar|freudian,album|daniel caesar|freudian@@044,true,1,not_applicable,false,core_album_sidecar
v1m_08310,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_06_pass_c_additions.json,365,044,album,Jhene Aiko,Souled Out,2014,"Soul, Funk, Disco, R&B Foundations",Modern R&B / Alt-R&B / Bedroom R&B,,obvious,album_world,core_graph_album,none,resolved,high,Jhene Aiko - Souled Out supplies safe album-world mission depth for Modern R&B / Alt-R&B / Bedroom R&B without using an artist-anchor row.,Pass C safe album candidate; screened against normalized inventory and needs-resolution keys.,album|jhene aiko|souled out,album|jhene aiko|souled out@@044,true,1,not_applicable,false,core_album_sidecar
v1m_08348,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,37,045,album,Kurtis Blow,Kurtis Blow,1980,Hip-Hop,Old-School Hip-Hop / Electro-Rap Foundations,,medium,album_world,core_graph_album,none,resolved,high,Kurtis Blow - Kurtis Blow adds medium first-wave solo-rap LP coverage for Old-School Hip-Hop / Electro-Rap Foundations as a album-world row.,,album|kurtis blow|kurtis blow,album|kurtis blow|kurtis blow@@045,true,1,not_applicable,false,core_album_sidecar
v1m_08349,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,38,045,album,Kurtis Blow,Tough,1982,Hip-Hop,Old-School Hip-Hop / Electro-Rap Foundations,,deep,album_world,core_graph_album,none,resolved,medium,Kurtis Blow - Tough adds deep early rap album-world depth coverage for Old-School Hip-Hop / Electro-Rap Foundations as a album-world row.,,album|kurtis blow|tough,album|kurtis blow|tough@@045,true,1,not_applicable,false,core_album_sidecar
v1m_08350,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,39,045,album,Fat Boys,Fat Boys,1984,Hip-Hop,Old-School Hip-Hop / Electro-Rap Foundations,,medium,album_world,core_graph_album,none,resolved,high,Fat Boys - Fat Boys adds medium beatbox/comedy rap LP gateway coverage for Old-School Hip-Hop / Electro-Rap Foundations as a album-world row.,,album|fat boys|fat boys,album|fat boys|fat boys@@045,true,1,not_applicable,false,core_album_sidecar
